transaction_id,amount,hour,country_risk_score,device_age_days,account_age_days,failed_logins_24h,transactions_1h,velocity_24h,is_new_device,is_cross_border,merchant_risk_score,fraud_label
TXN-004067,57.73,12,0.219,855,1940,0,4,6,0,0,0.522,0
TXN-004068,12.95,17,0.418,1069,1210,0,2,5,0,1,0.496,0
TXN-004069,38.6,2,0.09,817,1756,2,1,10,1,0,0.174,0
TXN-004070,75.61,3,0.51,157,1148,0,0,8,0,0,0.12,0
TXN-004071,4.31,8,0.348,217,2365,0,2,8,0,0,0.252,0
TXN-004072,40.45,18,0.18,761,1301,2,2,13,0,1,0.512,0
TXN-004073,181.73,0,0.336,1100,3424,0,1,6,0,0,0.24,0
TXN-004074,39.67,8,0.423,994,2525,1,4,11,0,0,0.248,0
TXN-004075,33.16,1,0.437,557,2686,2,5,6,0,0,0.285,0
TXN-004076,31.57,17,0.157,734,2423,0,2,11,0,1,0.282,0
TXN-004077,12.8,18,0.325,34,3877,0,1,11,0,0,0.693,0
TXN-004078,35.37,15,0.166,688,1101,0,1,10,0,0,0.305,0
TXN-004079,190.16,9,0.335,59,1738,2,3,7,0,0,0.187,0
TXN-004080,44.27,13,0.156,862,405,0,3,10,0,0,0.631,0
TXN-004081,72.44,0,0.263,778,2966,1,0,10,0,0,0.229,0
TXN-004082,25.86,1,0.012,59,2738,0,1,10,0,1,0.115,0
TXN-004083,18.4,11,0.288,684,2438,0,1,4,0,1,0.178,0
TXN-004084,63.94,22,0.228,1120,1421,0,4,8,0,0,0.342,0
TXN-004085,15.37,0,0.295,1114,2217,1,3,9,0,0,0.188,1
TXN-004086,11.73,20,0.632,58,3242,1,2,6,1,0,0.218,0
TXN-004087,23.45,9,0.469,471,3336,0,0,6,1,0,0.389,0
TXN-004088,4.65,3,0.305,1377,1609,1,4,5,1,0,0.391,0
TXN-004089,21.02,6,0.132,74,2545,0,0,8,1,0,0.151,0
TXN-004090,26.74,13,0.21,591,3293,1,1,5,1,1,0.682,1
TXN-004091,90.1,15,0.411,426,2867,0,3,2,0,0,0.062,0
TXN-004092,288.55,17,0.39,783,600,1,4,8,0,0,0.313,1
TXN-004093,35.24,0,0.091,793,159,1,4,17,0,0,0.082,0
TXN-004094,13.9,7,0.188,46,3276,1,1,8,0,1,0.63,0
TXN-004095,36.68,6,0.31,446,617,1,3,5,1,1,0.055,0
TXN-004096,48.72,19,0.392,558,892,2,2,9,0,0,0.382,0
TXN-004097,46.73,21,0.024,1069,650,1,3,11,0,0,0.565,0
TXN-004098,206.76,13,0.142,1351,2229,2,2,8,0,0,0.183,0
TXN-004099,97.44,2,0.458,197,3186,0,1,6,1,0,0.613,0
TXN-004100,88.76,18,0.267,570,430,2,1,8,0,0,0.165,0
TXN-004101,43.03,20,0.575,321,3023,2,3,11,0,0,0.208,0
TXN-004102,86.81,5,0.4,1223,2509,1,5,7,1,1,0.528,1
TXN-004103,17.34,23,0.299,1050,2668,0,0,6,0,0,0.726,0
TXN-004104,43.89,19,0.292,1239,587,0,3,8,0,0,0.406,0
TXN-004105,145.04,4,0.123,1441,502,0,0,6,0,0,0.366,0
TXN-004106,260.16,4,0.306,1044,2903,0,2,8,0,0,0.017,0
TXN-004107,36.71,11,0.24,1483,2830,1,3,11,0,0,0.255,0
TXN-004108,90.71,5,0.296,80,3990,1,2,6,0,0,0.486,0
TXN-004109,8.26,16,0.149,221,2763,2,1,8,0,0,0.117,1
TXN-004110,27.15,19,0.509,936,804,1,3,7,0,0,0.507,0
TXN-004111,114.46,13,0.054,23,814,1,0,5,0,1,0.192,0
TXN-004112,813.79,0,0.203,614,775,1,2,8,0,0,0.359,1
TXN-004113,33.34,16,0.363,429,878,0,1,11,0,1,0.233,0
TXN-004114,165.43,21,0.253,612,2823,0,3,10,0,1,0.521,0
TXN-004115,28.8,4,0.202,1313,1574,1,3,9,0,0,0.391,1
TXN-004116,31.49,19,0.449,39,586,1,4,11,0,0,0.218,1
TXN-004117,63.9,20,0.281,729,3088,0,2,9,0,0,0.323,0
TXN-004118,82.32,8,0.138,492,3746,0,2,8,1,0,0.095,0
TXN-004119,21.2,9,0.193,852,961,0,2,5,0,0,0.078,0
TXN-004120,63.35,15,0.171,555,3151,0,3,4,0,0,0.641,0
TXN-004121,83.63,15,0.405,1051,1872,0,0,10,0,0,0.319,0
TXN-004122,40.18,9,0.301,618,1791,2,0,6,0,0,0.233,0
TXN-004123,4.18,3,0.141,265,3965,0,1,5,0,1,0.405,0
TXN-004124,27.98,4,0.16,951,1907,1,2,10,0,0,0.457,0
TXN-004125,60.06,9,0.25,618,1784,1,1,5,0,0,0.43,0
TXN-004126,21.08,22,0.428,1383,532,2,2,10,1,0,0.397,0
TXN-004127,418.96,3,0.344,1009,1877,0,4,9,0,0,0.199,1
TXN-004128,42.04,19,0.146,73,3344,4,1,6,0,1,0.025,0
TXN-004129,72.44,11,0.317,562,262,0,0,7,1,0,0.575,0
TXN-004130,180.08,5,0.272,72,1599,2,3,9,0,1,0.189,1
TXN-004131,5.89,8,0.131,966,2688,0,2,8,0,1,0.325,0
TXN-004132,93.86,0,0.189,99,3627,4,5,8,0,0,0.131,0
TXN-004133,2.85,14,0.191,1102,2995,1,4,9,1,0,0.421,0
TXN-004134,106.79,0,0.305,622,1176,0,2,15,1,0,0.302,0
TXN-004135,48.2,16,0.506,213,1788,1,2,9,0,0,0.226,0
TXN-004136,19.38,5,0.227,854,1146,1,2,6,0,0,0.452,0
TXN-004137,64.01,14,0.276,294,3603,2,2,12,0,0,0.352,0
TXN-004138,305.3,16,0.073,364,1655,1,3,9,0,0,0.147,0
TXN-004139,84.91,16,0.661,235,1907,0,3,5,0,0,0.443,1
TXN-004140,422.62,5,0.18,73,3004,2,0,10,1,0,0.389,0
TXN-004141,108.83,13,0.199,1370,231,0,3,7,1,1,0.497,0
TXN-004142,20.01,0,0.141,1319,520,0,1,7,0,1,0.612,0
TXN-004143,82.55,17,0.228,836,2841,1,1,9,0,0,0.144,0
TXN-004144,235.09,13,0.359,1182,260,0,2,10,0,0,0.255,0
TXN-004145,17.51,15,0.191,1196,2364,2,1,4,0,0,0.276,0
TXN-004146,285.24,5,0.129,341,1175,1,3,9,0,0,0.32,0
TXN-004147,28.86,17,0.17,144,3152,2,2,9,0,0,0.181,0
TXN-004148,98.28,8,0.313,812,1269,2,1,7,0,1,0.172,0
TXN-004149,62.7,20,0.383,917,3785,1,6,9,0,0,0.162,1
TXN-004150,20.64,14,0.176,450,3604,1,1,9,0,1,0.146,0
TXN-004151,10.32,14,0.36,756,1539,2,2,6,0,1,0.327,0
TXN-004152,46.99,12,0.336,216,3014,1,1,6,0,0,0.557,0
TXN-004153,22.89,16,0.803,995,1559,0,2,5,0,0,0.459,0
TXN-004154,19.85,2,0.118,1376,1761,2,2,7,0,0,0.31,0
TXN-004155,61.18,3,0.228,29,1365,0,2,7,0,0,0.198,0
TXN-004156,94.44,8,0.182,1458,3528,2,1,10,0,0,0.112,0
TXN-004157,14.12,4,0.326,143,3101,2,1,7,1,0,0.297,0
TXN-004158,25.48,19,0.226,604,2593,1,0,12,0,1,0.244,0
TXN-004159,53.52,14,0.471,1498,3611,1,2,7,0,0,0.334,0
TXN-004160,177.28,7,0.214,882,3129,1,3,4,0,0,0.489,0
TXN-004161,18.31,15,0.11,1028,2191,3,1,14,0,0,0.199,0
TXN-004162,15.54,13,0.133,397,3777,0,1,8,0,0,0.709,0
TXN-004163,84.68,13,0.466,610,3643,2,1,4,0,0,0.178,0
TXN-004164,54.24,4,0.462,1201,614,1,2,4,1,0,0.187,0
TXN-004165,28.61,18,0.195,554,2912,1,1,10,1,1,0.234,0
TXN-004166,18.95,23,0.106,1497,1646,2,2,8,0,0,0.359,0
TXN-004167,276.22,10,0.349,1189,3598,0,0,13,1,0,0.589,1
TXN-004168,43.63,23,0.72,446,1831,0,4,8,0,0,0.475,0
TXN-004169,236.62,3,0.436,120,1321,0,1,13,0,0,0.331,0
TXN-004170,44.0,3,0.431,1292,2363,1,1,10,0,1,0.844,0
TXN-004171,49.01,17,0.082,703,110,0,2,8,0,0,0.239,0
TXN-004172,498.34,16,0.188,586,2254,2,1,8,0,0,0.267,0
TXN-004173,162.45,21,0.424,304,2258,0,2,3,0,0,0.37,0
TXN-004174,30.84,11,0.194,1483,3070,0,0,9,0,0,0.292,0
TXN-004175,9.51,17,0.254,133,2295,0,1,11,0,0,0.239,0
TXN-004176,50.6,6,0.444,197,2609,0,2,7,0,0,0.173,0
TXN-004177,17.98,2,0.345,1236,3893,0,4,8,1,0,0.186,0
TXN-004178,35.74,11,0.384,815,228,0,0,5,0,0,0.246,0
TXN-004179,18.01,22,0.183,58,1976,0,6,8,0,1,0.273,0
TXN-004180,90.44,16,0.429,357,74,0,2,8,0,1,0.1,0
TXN-004181,122.54,21,0.365,118,1009,0,2,10,0,0,0.298,0
TXN-004182,72.04,20,0.486,153,1944,0,5,12,0,0,0.339,1
TXN-004183,543.63,21,0.234,711,1614,1,1,8,0,1,0.188,0
TXN-004184,82.22,10,0.205,951,3554,0,2,8,0,1,0.327,0
TXN-004185,33.76,12,0.243,1277,2053,2,3,6,0,0,0.19,0
TXN-004186,25.32,20,0.261,812,3587,0,3,10,0,0,0.713,0
TXN-004187,97.32,3,0.251,946,1135,1,3,5,0,1,0.441,1
TXN-004188,36.54,12,0.063,539,607,2,1,13,0,0,0.093,0
TXN-004189,15.53,1,0.165,164,2326,1,4,8,0,1,0.636,0
TXN-004190,20.33,1,0.306,1183,541,2,1,10,0,0,0.374,0
TXN-004191,43.11,21,0.093,855,2218,0,4,10,0,0,0.346,0
TXN-004192,33.78,9,0.466,1142,2062,1,3,8,0,0,0.375,0
TXN-004193,41.91,7,0.471,260,24,0,2,9,0,0,0.451,0
TXN-004194,84.14,21,0.281,1017,437,1,5,11,0,0,0.682,0
TXN-004195,20.12,4,0.569,1062,3056,0,1,9,1,0,0.153,0
TXN-004196,64.95,14,0.35,1469,3008,1,2,4,0,0,0.171,0
TXN-004197,98.24,15,0.299,373,2777,1,3,4,0,0,0.344,0
TXN-004198,131.21,6,0.492,701,342,1,2,3,0,1,0.263,0
TXN-004199,6.11,23,0.158,1465,246,0,4,10,0,0,0.514,0
TXN-004200,13.65,22,0.191,1153,1794,2,2,7,0,0,0.652,0
TXN-004201,59.33,12,0.434,1079,1114,0,1,13,0,0,0.749,0
TXN-004202,258.48,17,0.348,246,3557,0,4,8,0,1,0.647,0
TXN-004203,17.86,6,0.406,782,3094,0,2,6,0,1,0.489,0
TXN-004204,134.0,21,0.128,1347,764,0,2,11,1,0,0.727,0
TXN-004205,24.65,16,0.33,1370,1054,0,1,11,0,0,0.362,0
TXN-004206,4.27,11,0.246,1181,2381,0,1,5,1,0,0.574,0
TXN-004207,38.82,1,0.187,1444,145,0,1,5,0,1,0.208,0
TXN-004208,55.69,16,0.405,310,781,1,3,8,0,0,0.143,0
TXN-004209,62.06,22,0.244,1431,2603,0,1,8,0,0,0.363,0
TXN-004210,45.73,7,0.111,48,3371,1,4,6,0,0,0.129,0
TXN-004211,30.0,19,0.335,835,2118,0,6,12,0,0,0.204,0
TXN-004212,30.23,14,0.288,425,3914,1,1,13,1,0,0.277,0
TXN-004213,123.37,9,0.269,319,2662,1,4,5,0,0,0.196,0
TXN-004214,11.27,9,0.091,901,834,2,0,9,0,0,0.404,0
TXN-004215,3.82,2,0.22,1490,3690,0,2,6,0,1,0.172,0
TXN-004216,27.28,14,0.298,891,3350,0,4,7,0,1,0.544,0
TXN-004217,32.19,17,0.314,1019,3022,1,1,11,0,1,0.152,0
TXN-004218,57.92,23,0.175,1498,3982,1,1,9,0,0,0.647,0
TXN-004219,23.37,18,0.303,576,1252,2,1,11,0,0,0.329,0
TXN-004220,88.23,11,0.349,1215,2285,2,4,9,0,0,0.24,0
TXN-004221,9.46,9,0.263,332,1128,1,1,11,1,0,0.394,0
TXN-004222,76.4,4,0.259,525,1865,0,4,9,0,1,0.546,0
TXN-004223,25.24,0,0.134,1377,372,1,4,8,1,1,0.061,0
TXN-004224,105.06,20,0.211,1088,3199,0,1,6,0,0,0.077,0
TXN-004225,21.54,18,0.29,68,2654,1,4,8,0,1,0.482,0
TXN-004226,16.47,10,0.229,924,1100,0,2,4,0,1,0.184,0
TXN-004227,45.32,4,0.532,1138,1943,1,4,8,0,0,0.46,0
TXN-004228,18.59,14,0.431,409,1475,1,2,8,1,0,0.502,0
TXN-004229,81.34,2,0.301,168,530,0,2,9,0,0,0.296,0
TXN-004230,116.12,16,0.342,1320,845,0,1,3,0,1,0.381,0
TXN-004231,24.88,10,0.2,878,2524,1,4,7,0,0,0.602,0
TXN-004232,232.03,2,0.39,1313,3372,2,4,9,0,0,0.12,0
TXN-004233,7.51,15,0.214,835,1726,1,7,10,0,0,0.291,0
TXN-004234,16.85,5,0.144,636,790,1,3,5,0,0,0.291,0
TXN-004235,56.97,16,0.213,1087,3955,1,2,8,0,0,0.293,0
TXN-004236,3.1,0,0.505,697,2429,0,3,10,0,0,0.416,0
TXN-004237,10.92,22,0.392,952,3204,0,4,11,0,0,0.338,0
TXN-004238,25.66,10,0.315,1251,77,0,3,10,0,1,0.611,0
TXN-004239,56.14,3,0.327,761,1308,1,3,9,0,0,0.243,0
TXN-004240,108.45,14,0.171,1115,1408,1,3,5,0,0,0.24,0
TXN-004241,29.02,21,0.357,841,93,1,1,7,1,1,0.353,0
TXN-004242,29.98,16,0.459,1056,94,1,2,9,0,0,0.345,0
TXN-004243,72.59,3,0.466,920,1782,0,1,3,1,0,0.117,0
TXN-004244,10.43,2,0.631,1375,2679,1,3,7,0,0,0.069,0
TXN-004245,25.09,23,0.135,1057,1012,0,2,8,0,0,0.182,0
TXN-004246,74.26,7,0.342,815,484,1,3,7,0,0,0.443,0
TXN-004247,37.59,22,0.552,1438,3210,0,0,8,0,0,0.279,0
TXN-004248,408.52,13,0.055,852,3269,0,1,7,0,0,0.081,0
TXN-004249,14.96,14,0.127,471,1483,0,2,8,0,0,0.688,1
TXN-004250,9.96,2,0.088,1159,2036,3,2,5,0,0,0.105,0
TXN-004251,60.16,7,0.062,1228,1753,2,2,12,1,1,0.718,0
TXN-004252,10.65,16,0.617,360,437,0,4,4,0,0,0.103,0
TXN-004253,55.14,6,0.47,1034,3956,0,3,13,0,1,0.266,0
TXN-004254,13.35,18,0.226,1149,2458,2,1,5,0,1,0.128,0
TXN-004255,45.29,6,0.379,419,2635,0,3,6,0,1,0.729,0
TXN-004256,79.33,2,0.435,693,288,1,3,3,0,0,0.249,0
TXN-004257,35.0,12,0.238,956,1369,1,2,14,0,0,0.473,0
TXN-004258,55.87,11,0.298,1499,3145,0,2,10,0,0,0.065,0
TXN-004259,9.77,0,0.289,659,3421,1,1,7,0,0,0.044,0
TXN-004260,119.12,13,0.355,183,1820,1,3,9,0,1,0.435,1
TXN-004261,372.2,7,0.216,79,817,2,2,7,0,1,0.198,0
TXN-004262,101.64,0,0.07,385,1007,0,3,9,0,1,0.278,0
TXN-004263,257.87,14,0.231,1007,1980,1,1,9,1,0,0.381,0
TXN-004264,37.6,22,0.434,1380,3330,0,3,7,1,0,0.489,0
TXN-004265,65.23,22,0.333,907,2477,0,4,7,0,0,0.167,0
TXN-004266,150.45,3,0.254,1252,2218,0,1,9,0,0,0.33,0
TXN-004267,13.94,12,0.281,1001,2714,0,0,5,0,1,0.186,0
TXN-004268,28.2,22,0.187,1213,3272,1,3,8,0,0,0.108,0
TXN-004269,23.05,22,0.159,478,1007,2,1,11,0,0,0.13,0
TXN-004270,69.05,1,0.281,372,3391,2,2,8,0,0,0.552,0
TXN-004271,50.64,17,0.257,665,3434,1,6,6,0,0,0.681,0
TXN-004272,15.69,4,0.458,1115,2379,1,3,10,1,0,0.571,0
TXN-004273,29.98,23,0.129,1399,563,2,4,8,1,0,0.134,0
TXN-004274,29.48,7,0.116,540,3523,3,6,11,0,0,0.152,0
TXN-004275,84.92,10,0.452,297,3596,0,4,12,0,0,0.329,0
TXN-004276,89.69,6,0.207,849,3754,1,1,9,0,0,0.614,0
TXN-004277,11.72,21,0.195,79,2147,3,9,5,0,0,0.407,0
TXN-004278,24.26,11,0.194,800,830,0,1,3,0,0,0.151,0
TXN-004279,13.19,0,0.093,160,1260,1,5,8,0,1,0.434,0
TXN-004280,97.01,3,0.407,570,1884,1,1,6,0,0,0.318,0
TXN-004281,309.15,9,0.566,1054,442,0,0,7,1,0,0.143,1
TXN-004282,15.42,9,0.617,929,552,1,0,8,0,0,0.2,0
TXN-004283,30.07,18,0.443,705,2689,1,3,11,0,1,0.27,0
TXN-004284,43.3,9,0.206,1497,2789,1,0,12,0,0,0.508,0
TXN-004285,10.8,2,0.115,46,1096,0,4,11,0,0,0.352,0
TXN-004286,167.92,11,0.322,1379,2937,0,2,12,1,0,0.878,1
TXN-004287,23.23,11,0.299,253,2398,0,2,12,0,0,0.452,0
TXN-004288,89.63,1,0.141,1078,2371,0,4,5,0,0,0.03,0
TXN-004289,84.73,20,0.196,861,1562,0,1,9,0,0,0.205,0
TXN-004290,18.81,20,0.369,1031,2051,0,5,1,1,0,0.205,0
TXN-004291,213.1,20,0.123,1359,401,0,2,9,0,0,0.183,0
TXN-004292,72.0,21,0.203,1347,1980,1,2,12,0,0,0.191,0
TXN-004293,111.11,12,0.156,1187,25,0,1,10,1,0,0.423,1
TXN-004294,10.19,6,0.129,756,3866,1,5,8,0,0,0.422,0
TXN-004295,44.22,22,0.051,996,818,2,3,9,0,0,0.36,0
TXN-004296,11.43,2,0.266,195,3534,1,2,9,1,0,0.192,0
TXN-004297,522.37,8,0.449,631,2496,1,3,9,1,0,0.345,0
TXN-004298,46.66,11,0.315,977,2130,1,1,12,0,0,0.281,0
TXN-004299,20.04,13,0.294,908,3390,0,2,6,0,0,0.285,0
TXN-004300,6.96,16,0.14,1285,2818,2,4,7,0,0,0.278,0
TXN-004301,327.01,11,0.311,1107,3569,1,3,5,0,0,0.237,0
TXN-004302,141.03,12,0.621,775,3726,0,4,10,1,0,0.175,0
TXN-004303,11.15,15,0.103,831,2796,0,2,6,0,1,0.142,0
TXN-004304,49.02,15,0.594,23,2850,1,6,8,0,1,0.346,0
TXN-004305,22.1,16,0.738,1254,40,1,3,7,0,1,0.311,0
TXN-004306,146.82,0,0.249,1212,3214,1,0,4,0,0,0.099,1
TXN-004307,50.7,19,0.722,1326,492,0,6,7,1,1,0.184,0
TXN-004308,6.41,18,0.114,1422,2006,1,3,7,0,1,0.369,0
TXN-004309,73.03,20,0.453,1480,2202,0,3,10,0,0,0.153,0
TXN-004310,145.31,5,0.145,1122,2562,1,2,6,0,0,0.573,0
TXN-004311,56.37,15,0.205,799,510,0,1,4,0,0,0.616,0
TXN-004312,152.55,7,0.073,356,2181,0,2,11,0,1,0.343,0
TXN-004313,7.44,17,0.123,1487,3748,3,2,7,0,0,0.582,0
TXN-004314,106.38,23,0.15,621,1276,0,5,5,0,0,0.039,0
TXN-004315,6.67,4,0.257,246,2760,2,2,9,0,0,0.237,0
TXN-004316,86.22,8,0.061,633,1994,1,0,10,0,0,0.184,0
TXN-004317,13.98,16,0.237,1253,3582,1,1,13,0,1,0.146,0
TXN-004318,21.35,21,0.178,1315,1943,2,4,10,0,1,0.186,0
TXN-004319,33.96,16,0.025,977,455,0,0,8,0,1,0.215,0
TXN-004320,323.96,23,0.32,985,1212,1,2,7,0,0,0.309,0
TXN-004321,85.79,11,0.414,413,516,0,2,7,0,1,0.307,0
TXN-004322,146.7,4,0.131,1074,1053,0,3,10,0,0,0.074,0
TXN-004323,34.49,19,0.156,480,1818,1,1,9,0,0,0.377,0
TXN-004324,10.97,19,0.11,1369,593,2,1,10,0,0,0.279,0
TXN-004325,13.71,18,0.294,289,3015,0,0,12,0,0,0.55,0
TXN-004326,6.84,9,0.48,1437,361,2,3,7,0,0,0.225,0
TXN-004327,170.13,3,0.251,251,912,1,2,10,1,0,0.329,0
TXN-004328,28.17,0,0.745,152,2979,1,1,8,1,0,0.288,0
TXN-004329,130.92,15,0.213,174,687,2,0,4,1,0,0.296,0
TXN-004330,12.29,17,0.273,233,2714,1,3,10,0,0,0.03,0
TXN-004331,51.52,8,0.447,398,2973,2,3,7,0,1,0.346,1
TXN-004332,10.32,17,0.278,1205,891,2,3,6,0,0,0.335,0
TXN-004333,56.63,14,0.486,530,2249,1,5,9,0,0,0.236,0
TXN-004334,51.78,4,0.143,1103,860,1,3,7,0,0,0.597,0
TXN-004335,17.25,21,0.417,1208,1173,2,2,9,0,1,0.32,1
TXN-004336,314.86,17,0.52,1160,3120,1,1,15,0,1,0.452,1
TXN-004337,71.32,6,0.387,773,281,0,3,4,0,0,0.695,0
TXN-004338,80.19,2,0.183,590,3419,0,1,9,0,0,0.225,0
TXN-004339,37.5,10,0.121,1405,1210,2,0,14,0,1,0.396,0
TXN-004340,46.52,11,0.231,81,3291,3,1,7,0,0,0.123,1
TXN-004341,141.14,16,0.059,602,1285,3,1,8,0,0,0.182,1
TXN-004342,117.05,20,0.053,92,2106,1,2,6,0,1,0.45,0
TXN-004343,35.4,12,0.377,543,547,0,2,5,0,0,0.299,0
TXN-004344,67.78,22,0.106,655,1940,2,1,7,0,0,0.238,0
TXN-004345,75.52,7,0.055,11,2509,0,4,5,0,0,0.19,0
TXN-004346,23.58,13,0.244,554,2959,0,2,6,0,1,0.114,0
TXN-004347,42.16,15,0.334,173,2314,2,6,8,0,0,0.666,0
TXN-004348,89.42,17,0.185,910,2187,0,5,4,0,0,0.703,0
TXN-004349,36.19,16,0.508,1329,1143,0,3,4,0,0,0.498,0
TXN-004350,8.18,7,0.424,867,1891,0,2,6,0,1,0.434,1
TXN-004351,28.67,15,0.533,1181,2730,1,2,6,0,0,0.504,0
TXN-004352,90.92,20,0.048,1254,2671,2,1,6,0,0,0.398,0
TXN-004353,46.47,11,0.021,1346,435,1,1,7,1,0,0.562,0
TXN-004354,13.9,10,0.303,1464,1937,0,4,7,0,0,0.436,0
TXN-004355,64.27,23,0.311,602,3411,1,3,12,0,0,0.281,0
TXN-004356,3.79,6,0.181,541,2500,1,2,4,0,1,0.096,0
TXN-004357,95.07,13,0.082,781,1602,0,0,11,1,1,0.233,1
TXN-004358,13.32,17,0.356,733,3396,1,2,10,0,0,0.16,0
TXN-004359,70.77,21,0.523,783,1631,0,5,7,1,0,0.548,0
TXN-004360,47.43,4,0.121,900,621,1,1,8,0,0,0.388,0
TXN-004361,164.57,7,0.213,784,390,1,4,5,0,0,0.234,0
TXN-004362,35.08,14,0.55,388,2772,0,3,12,1,0,0.528,0
TXN-004363,37.89,0,0.213,711,3514,2,6,12,0,1,0.165,0
TXN-004364,83.78,1,0.279,429,47,1,4,6,0,0,0.435,0
TXN-004365,60.12,23,0.068,181,3203,4,5,6,0,0,0.422,0
TXN-004366,14.9,10,0.282,1373,1403,2,2,6,0,1,0.375,1
TXN-004367,16.24,2,0.288,1237,447,1,2,5,0,0,0.229,0
TXN-004368,41.62,1,0.348,944,787,0,3,4,0,0,0.459,1
TXN-004369,36.32,4,0.163,855,3984,0,0,13,0,0,0.308,0
TXN-004370,236.94,14,0.161,1053,1236,0,2,10,0,1,0.431,0
TXN-004371,92.91,5,0.38,223,627,0,2,14,1,0,0.281,1
TXN-004372,50.98,16,0.385,915,2600,0,1,12,0,0,0.116,0
TXN-004373,23.32,4,0.285,557,2667,1,5,4,0,0,0.307,0
TXN-004374,15.39,11,0.055,1296,3102,1,1,5,0,1,0.188,0
TXN-004375,44.77,5,0.576,1489,207,2,1,6,0,0,0.345,0
TXN-004376,21.17,15,0.109,320,3604,1,3,11,1,0,0.658,0
TXN-004377,38.04,6,0.27,182,3193,1,1,7,0,0,0.124,0
TXN-004378,34.24,12,0.454,241,3261,1,5,9,0,0,0.057,0
TXN-004379,45.19,13,0.218,567,2158,2,3,10,0,0,0.245,0
TXN-004380,37.94,17,0.52,662,2279,0,4,10,1,0,0.165,0
TXN-004381,54.94,10,0.128,1316,582,0,3,5,0,0,0.133,0
TXN-004382,44.52,17,0.301,804,2531,0,4,13,0,0,0.222,0
TXN-004383,43.62,2,0.179,1412,3326,0,2,10,0,0,0.668,0
TXN-004384,7.84,17,0.157,318,2833,2,3,11,0,0,0.606,0
TXN-004385,32.81,20,0.347,53,3753,1,1,9,0,0,0.607,0
TXN-004386,65.14,16,0.134,634,1119,0,0,6,0,1,0.125,0
TXN-004387,16.42,13,0.56,1370,1172,2,1,11,0,0,0.624,0
TXN-004388,18.8,7,0.347,924,2343,1,0,4,0,0,0.369,0
TXN-004389,50.81,1,0.138,531,988,1,2,10,0,0,0.316,0
TXN-004390,1.85,4,0.134,868,1222,1,3,6,0,0,0.29,0
TXN-004391,117.69,21,0.257,318,3594,2,2,3,0,0,0.304,0
TXN-004392,30.8,11,0.349,1228,3106,1,1,6,0,0,0.243,0
TXN-004393,7.16,13,0.281,1182,1180,1,0,13,0,1,0.155,0
TXN-004394,56.91,20,0.563,82,3955,0,4,2,1,1,0.301,1
TXN-004395,36.43,1,0.204,188,3766,0,3,12,0,0,0.407,0
TXN-004396,14.92,4,0.071,557,716,0,1,8,0,1,0.136,0
TXN-004397,40.42,21,0.524,456,3965,0,5,9,0,1,0.295,1
TXN-004398,42.86,2,0.486,130,1587,0,2,12,0,0,0.213,0
TXN-004399,74.55,15,0.506,293,1696,1,1,8,1,0,0.144,0
TXN-004400,75.98,15,0.214,1049,3398,0,3,10,0,0,0.141,0
TXN-004401,29.52,12,0.468,783,83,0,1,11,1,0,0.28,0
TXN-004402,11.86,15,0.082,1247,2767,1,0,7,0,0,0.288,0
TXN-004403,44.89,14,0.143,770,2255,1,1,10,0,0,0.471,0
TXN-004404,79.45,9,0.385,358,3276,0,5,8,1,0,0.323,0
TXN-004405,67.34,10,0.118,80,1172,1,3,5,0,0,0.363,1
TXN-004406,99.27,23,0.17,1408,620,1,5,6,0,0,0.291,0
TXN-004407,99.95,16,0.093,135,3168,0,1,11,0,0,0.33,0
TXN-004408,87.76,7,0.254,1144,2350,0,2,14,0,1,0.218,1
TXN-004409,10.45,16,0.13,1056,3843,2,1,16,0,0,0.225,0
TXN-004410,16.6,13,0.022,590,1094,3,2,5,0,1,0.617,1
TXN-004411,44.36,9,0.361,856,1306,1,3,7,0,0,0.515,0
TXN-004412,10.23,18,0.48,178,2448,1,1,11,0,0,0.561,0
TXN-004413,234.83,3,0.551,288,1573,0,0,9,0,0,0.413,0
TXN-004414,27.15,15,0.421,981,800,1,2,8,0,0,0.238,0
TXN-004415,19.6,18,0.104,242,2552,1,4,6,0,1,0.255,0
TXN-004416,23.16,18,0.134,386,170,3,3,7,0,0,0.335,1
TXN-004417,18.72,23,0.154,599,3345,2,1,5,0,1,0.568,1
TXN-004418,24.43,20,0.448,348,385,2,3,11,0,0,0.376,0
TXN-004419,19.54,9,0.542,100,424,1,1,7,1,0,0.356,0
TXN-004420,5.85,23,0.294,61,2299,2,3,6,0,0,0.57,0
TXN-004421,15.95,16,0.447,1231,946,0,0,10,0,0,0.459,0
TXN-004422,491.88,10,0.133,263,3226,0,1,6,0,0,0.221,0
TXN-004423,42.4,6,0.173,380,1473,0,3,12,0,0,0.036,0
TXN-004424,441.72,5,0.095,1184,2161,3,1,3,0,0,0.299,1
TXN-004425,20.11,22,0.134,498,45,0,5,13,0,0,0.295,0
TXN-004426,8.6,0,0.177,730,3234,3,3,6,0,0,0.62,0
TXN-004427,20.94,16,0.2,1462,1810,0,1,9,1,0,0.289,0
TXN-004428,259.68,5,0.351,1255,1945,1,3,7,0,0,0.222,0
TXN-004429,111.21,14,0.138,171,3091,1,1,7,0,0,0.735,0
TXN-004430,9.24,12,0.452,173,493,0,3,9,0,0,0.296,0
TXN-004431,80.86,21,0.437,1013,2747,0,2,7,0,0,0.341,0
